BQMall__QP_32_nF_5_MSizeL1_8192_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComScalingList::destroy	774	171	159	1	9	0	1	9	0	772	153	159	0.905797101449 %	0.129198966408 %	2.72727272727 %	0.905797101449 %	0.129198966408 %	2.72727272727 %
std::basic_istream<char,	773	315	202	47	11	0	17	0	0	709	304	202	4.49612403101 %	6.08020698577 %	2.12765957447 %	1.31782945736 %	2.19922380336 %	0.0 %
__gconv_btwoc_ascii	768	256	0	1	0	0	1	0	0	766	256	0	0 %	0 %	0 %	0 %	0 %	0 %
std::istream&	759	275	286	19	2	0	4	0	0	736	273	286	1.59090909091 %	2.50329380764 %	0.356506238859 %	0.30303030303 %	0.527009222661 %	0.0 %
TComPic::create	755	325	380	19	58	19	19	0	0	717	267	361	6.57534246575 %	2.51655629139 %	10.9219858156 %	1.30136986301 %	2.51655629139 %	0.0 %
TEncCu::destroy	718	281	212	11	18	0	11	1	0	696	262	212	2.39471511148 %	1.53203342618 %	3.65111561866 %	0.990916597853 %	1.53203342618 %	0.202839756592 %
TEncSlice::setUpLambda	715	225	205	35	15	20	21	4	8	659	206	177	6.1135371179 %	4.8951048951 %	8.13953488372 %	2.88209606987 %	2.93706293706 %	2.79069767442 %
TAppEncCfg::xPrintParameter	690	197	344	56	21	2	54	0	0	580	176	342	6.41754670999 %	8.11594202899 %	4.25138632163 %	4.38667749797 %	7.82608695652 %	0.0 %
operator>>	664	182	286	22	2	0	8	0	0	634	180	286	2.12014134276 %	3.31325301205 %	0.42735042735 %	0.706713780919 %	1.20481927711 %	0.0 %
_dl_sort_fini	662	212	107	6	8	0	6	8	0	650	196	107	1.42711518858 %	0.906344410876 %	2.5078369906 %	1.42711518858 %	0.906344410876 %	2.5078369906 %
std::_List_base<AccessUnit,	652	242	193	23	26	16	18	3	0	611	213	177	5.97976080957 %	3.52760736196 %	9.65517241379 %	1.93192272309 %	2.76073619632 %	0.689655172414 %
std::vector<unsigned	648	188	149	22	6	0	14	0	0	612	182	149	2.84263959391 %	3.3950617284 %	1.78041543027 %	1.42131979695 %	2.16049382716 %	0.0 %
puts	630	217	161	14	8	0	14	0	0	602	209	161	2.18253968254 %	2.22222222222 %	2.1164021164 %	1.38888888889 %	2.22222222222 %	0.0 %
df::program_options_lite::Option<int>::setDefault	625	500	125	0	34	18	0	0	10	625	466	97	4.16 %	0.0 %	8.32 %	0.8 %	0.0 %	1.6 %
TComYuv::~TComYuv	623	198	254	2	0	0	1	0	0	620	198	254	0.186046511628 %	0.321027287319 %	0.0 %	0.093023255814 %	0.16051364366 %	0.0 %
TComPicYuv::TComPicYuv	612	68	442	14	0	28	4	0	19	594	68	395	3.74331550802 %	2.28758169935 %	5.49019607843 %	2.04991087344 %	0.653594771242 %	3.72549019608 %
_dl_catch_error	611	156	299	4	2	6	4	0	6	603	154	287	1.12570356473 %	0.654664484452 %	1.75824175824 %	0.93808630394 %	0.654664484452 %	1.31868131868 %
TAppEncTop::encode	607	185	281	52	66	25	38	10	0	517	109	256	13.3271202237 %	8.56672158155 %	19.5278969957 %	4.4734389562 %	6.26029654036 %	2.14592274678 %
df::program_options_lite::Option<GOPEntry>::parse	604	176	304	44	20	0	13	0	0	547	156	304	5.90405904059 %	7.28476821192 %	4.16666666667 %	1.19926199262 %	2.15231788079 %	0.0 %
_dl_start	604	155	87	16	23	19	16	21	18	572	111	50	6.85579196217 %	2.64900662252 %	17.3553719008 %	6.5011820331 %	2.64900662252 %	16.1157024793 %
std::vector<unsigned	600	184	136	43	11	0	12	1	0	545	172	136	5.86956521739 %	7.16666666667 %	3.4375 %	1.41304347826 %	2.0 %	0.3125 %
std::num_get<char,	598	214	258	41	13	0	8	0	0	549	201	258	5.04672897196 %	6.85618729097 %	2.75423728814 %	0.747663551402 %	1.33779264214 %	0.0 %
TComRdCost::setLambda	590	240	185	40	10	18	22	3	6	528	227	161	6.69950738916 %	6.77966101695 %	6.58823529412 %	3.05418719212 %	3.72881355932 %	2.11764705882 %
TEncCavlc::codeProfileTier	578	94	272	6	5	0	6	0	0	566	89	272	1.16525423729 %	1.03806228374 %	1.36612021858 %	0.635593220339 %	1.03806228374 %	0.0 %
TComYuv::TComYuv	570	114	285	2	0	27	1	0	27	567	114	231	2.99277605779 %	0.350877192982 %	6.76691729323 %	2.88957688338 %	0.175438596491 %	6.76691729323 %
TEncSearch::~TEncSearch	567	188	154	10	17	1	10	1	0	547	170	153	3.0803080308 %	1.76366843034 %	5.26315789474 %	1.2101210121 %	1.76366843034 %	0.292397660819 %
TComOutputBitstream::~TComOutputBitstream	562	154	177	25	6	2	4	0	0	533	148	175	3.6954087346 %	4.44839857651 %	2.416918429 %	0.447928331467 %	0.711743772242 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<bool>	560	144	152	3	17	1	3	0	0	554	127	151	2.45327102804 %	0.535714285714 %	6.08108108108 %	0.35046728972 %	0.535714285714 %	0.0 %
_dl_sysdep_start	560	139	72	17	20	7	17	18	7	526	101	58	5.70687418936 %	3.03571428571 %	12.7962085308 %	5.44747081712 %	3.03571428571 %	11.8483412322 %
TEncTop::xGetNewPicBuffer	556	175	180	19	61	25	14	2	0	523	112	155	11.5257958288 %	3.41726618705 %	24.2253521127 %	1.75631174533 %	2.51798561151 %	0.56338028169 %
TEncSbac::~TEncSbac	553	183	253	1	0	4	0	0	1	552	183	248	0.505561172902 %	0.180831826401 %	0.917431192661 %	0.10111223458 %	0.0 %	0.229357798165 %
std::vector<bool,	552	136	160	5	0	2	5	0	1	542	136	157	0.825471698113 %	0.905797101449 %	0.675675675676 %	0.707547169811 %	0.905797101449 %	0.337837837838 %
isinf	546	117	0	0	0	0	0	0	0	546	117	0	0 %	0 %	0 %	0 %	0 %	0 %
TComSlice::checkLeadingPictureRestrictions	544	248	45	29	19	5	16	2	0	499	227	40	6.3321385902 %	5.33088235294 %	8.19112627986 %	2.15053763441 %	2.94117647059 %	0.682593856655 %
str_to_mpn.isra.0	544	127	72	23	4	7	6	1	2	515	122	63	4.57604306864 %	4.22794117647 %	5.52763819095 %	1.21130551817 %	1.10294117647 %	1.50753768844 %
TEncBinCABACCounter::TEncBinCABACCounter	540	144	216	3	0	0	1	0	0	536	144	216	0.333333333333 %	0.555555555556 %	0.0 %	0.111111111111 %	0.185185185185 %	0.0 %
TEncBinCABACCounter::~TEncBinCABACCounter	538	178	250	2	0	1	2	0	0	534	178	249	0.310559006211 %	0.371747211896 %	0.233644859813 %	0.207039337474 %	0.371747211896 %	0.0 %
_IO_un_link	538	161	145	25	17	6	17	6	1	496	138	138	5.68720379147 %	4.6468401487 %	7.51633986928 %	2.84360189573 %	3.15985130112 %	2.28758169935 %
TComRefPicListModification::TComRefPicListModification	535	25	355	8	0	43	8	0	43	519	25	269	5.5737704918 %	1.4953271028 %	11.3157894737 %	5.5737704918 %	1.4953271028 %	11.3157894737 %
TEncGOP::printOutSummary	532	154	158	50	16	3	49	7	2	433	131	153	8.17535545024 %	9.3984962406 %	6.08974358974 %	6.87203791469 %	9.21052631579 %	2.88461538462 %
isnan	528	132	0	17	0	0	12	0	0	499	132	0	0 %	0 %	0 %	0 %	0 %	0 %
calloc	526	155	128	9	6	4	9	0	3	508	149	121	2.34857849197 %	1.71102661597 %	3.53356890459 %	1.48331273177 %	1.71102661597 %	1.06007067138 %
std::vector<TComTile,	520	185	100	55	6	8	22	0	0	443	179	92	8.57142857143 %	10.5769230769 %	4.91228070175 %	2.73291925466 %	4.23076923077 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<int>	512	150	116	4	23	0	4	0	0	504	127	116	3.47043701799 %	0.78125 %	8.64661654135 %	0.514138817481 %	0.78125 %	0.0 %
_IO_link_in	500	150	150	22	11	4	8	0	1	470	139	145	4.625 %	4.4 %	5.0 %	1.125 %	1.6 %	0.333333333333 %
TEncCavlc::codeSPS	498	96	287	20	9	1	20	0	0	458	87	286	3.40522133939 %	4.01606425703 %	2.61096605744 %	2.27014755959 %	4.01606425703 %	0.0 %
WeightPredAnalysis::WeightPredAnalysis	494	2	386	3	0	108	3	0	108	488	2	170	12.5850340136 %	0.607287449393 %	27.8350515464 %	12.5850340136 %	0.607287449393 %	27.8350515464 %
df::program_options_lite::Option<double>::~Option	488	128	128	2	14	0	2	0	0	484	114	128	2.15053763441 %	0.409836065574 %	5.46875 %	0.268817204301 %	0.409836065574 %	0.0 %
call_init.part.0	485	159	142	4	35	1	4	1	0	477	123	141	5.08905852417 %	0.824742268041 %	11.9601328904 %	0.636132315522 %	0.824742268041 %	0.332225913621 %
__libc_csu_init	482	159	210	3	12	0	2	6	0	477	141	210	1.76263219741 %	0.622406639004 %	3.25203252033 %	0.940070505288 %	0.414937759336 %	1.62601626016 %
df::program_options_lite::Option<SMultiValueInput<unsigned	482	158	192	28	7	0	19	0	0	435	151	192	4.20673076923 %	5.80912863071 %	2.0 %	2.28365384615 %	3.94190871369 %	0.0 %
TComPic::destroy	475	145	160	4	27	5	4	3	0	467	115	155	4.61538461538 %	0.842105263158 %	10.4918032787 %	0.897435897436 %	0.842105263158 %	0.983606557377 %
__cxa_finalize	467	145	70	6	4	0	6	4	0	455	137	70	1.46627565982 %	1.28479657388 %	1.86046511628 %	1.46627565982 %	1.28479657388 %	1.86046511628 %
_IO_file_sync@@GLIBC_2.1	462	176	110	16	0	0	6	0	0	440	176	110	2.13903743316 %	3.4632034632 %	0.0 %	0.802139037433 %	1.2987012987 %	0.0 %
_dl_fini	461	174	88	11	35	12	11	30	7	439	109	69	8.02213001383 %	2.38611713666 %	17.9389312977 %	6.63900414938 %	2.38611713666 %	14.1221374046 %
df::program_options_lite::Option<SMultiValueInput<bool>	456	144	96	7	18	0	7	0	0	442	126	96	3.59195402299 %	1.5350877193 %	7.5 %	1.00574712644 %	1.5350877193 %	0.0 %
df::program_options_lite::Option<bool>::setDefault	455	364	91	1	4	11	1	0	7	453	360	73	1.75824175824 %	0.21978021978 %	3.2967032967 %	0.879120879121 %	0.21978021978 %	1.53846153846 %
TEncBinCABACCounter::~TEncBinCABACCounter	455	105	175	0	0	0	0	0	0	455	105	175	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
0x00019b28	454	454	0	12	0	0	2	0	0	440	454	0	0 %	0 %	0 %	0 %	0 %	0 %
0x001366b7	442	442	0	0	0	0	0	0	0	442	442	0	0 %	0 %	0 %	0 %	0 %	0 %
std::ostream::put	441	207	108	7	2	0	5	0	0	429	205	108	1.19047619048 %	1.5873015873 %	0.634920634921 %	0.661375661376 %	1.13378684807 %	0.0 %
TComOutputBitstream::TComOutputBitstream	440	110	220	22	0	5	4	0	0	414	110	215	3.50649350649 %	5.0 %	1.51515151515 %	0.519480519481 %	0.909090909091 %	0.0 %
TComSlice::setList1IdxToList0Idx	435	254	53	4	0	3	2	0	0	429	254	50	0.943396226415 %	0.919540229885 %	0.977198697068 %	0.269541778976 %	0.459770114943 %	0.0 %
fclose@@GLIBC_2.1	430	135	100	26	20	0	18	4	0	386	111	100	6.91729323308 %	6.04651162791 %	8.51063829787 %	3.30827067669 %	4.18604651163 %	1.70212765957 %
TComPicYuv::~TComPicYuv	422	137	183	11	3	1	4	0	0	407	134	182	2.02156334232 %	2.60663507109 %	1.25 %	0.539083557951 %	0.947867298578 %	0.0 %
std::__cxx11::numpunct<char>::_M_initialize_numpunct	415	138	76	7	5	1	7	3	1	401	130	74	2.06677265501 %	1.68674698795 %	2.80373831776 %	1.74880763116 %	1.68674698795 %	1.8691588785 %
std::numpunct<char>::_M_initialize_numpunct	415	138	76	7	1	2	7	0	0	401	137	74	1.58982511924 %	1.68674698795 %	1.40186915888 %	1.11287758347 %	1.68674698795 %	0.0 %
TEncGOP::getNalUnitType	413	154	28	13	20	0	7	5	0	393	129	28	5.54621848739 %	3.14769975787 %	10.989010989 %	2.01680672269 %	1.69491525424 %	2.74725274725 %
std::num_get<char,	411	178	156	7	1	0	3	0	0	401	177	156	1.07382550336 %	1.70316301703 %	0.299401197605 %	0.402684563758 %	0.729927007299 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<unsigned	408	104	106	4	15	0	4	0	0	400	89	106	3.07443365696 %	0.980392156863 %	7.14285714286 %	0.647249190939 %	0.980392156863 %	0.0 %
df::program_options_lite::Option<std::string>::~Option	408	102	102	5	11	0	5	0	0	398	91	102	2.61437908497 %	1.22549019608 %	5.39215686275 %	0.816993464052 %	1.22549019608 %	0.0 %
TEncBinCABAC::TEncBinCABAC	407	74	222	4	0	22	2	0	20	401	74	180	3.69843527738 %	0.982800982801 %	7.43243243243 %	3.12944523471 %	0.4914004914 %	6.75675675676 %
round_and_return	398	94	84	28	0	7	10	0	2	360	94	75	6.07638888889 %	7.0351758794 %	3.93258426966 %	2.08333333333 %	2.51256281407 %	1.12359550562 %
std::basic_filebuf<char,	397	66	261	35	22	10	10	0	0	352	44	251	9.25414364641 %	8.8161209068 %	9.78593272171 %	1.38121546961 %	2.51889168766 %	0.0 %
TComSlice::setRefPOCList	390	171	55	15	0	9	9	0	9	366	171	37	3.8961038961 %	3.84615384615 %	3.98230088496 %	2.92207792208 %	2.30769230769 %	3.98230088496 %
TEncSlice::xDetermineStartAndBoundingCtuTsAddr	390	165	180	25	5	0	18	0	0	347	160	180	4.08163265306 %	6.41025641026 %	1.44927536232 %	2.44897959184 %	4.61538461538 %	0.0 %
std::basic_filebuf<char,	390	116	167	27	17	2	14	1	1	349	98	164	6.83506686478 %	6.92307692308 %	6.71378091873 %	2.37741456166 %	3.58974358974 %	0.706713780919 %
TEncGOP::xGetBuffer	388	196	60	15	90	13	7	15	0	366	91	47	18.3229813665 %	3.86597938144 %	40.234375 %	3.41614906832 %	1.80412371134 %	5.859375 %
writeNalUnitHeader	388	82	258	27	1	0	8	0	0	353	81	258	3.84615384615 %	6.9587628866 %	0.294117647059 %	1.0989010989 %	2.0618556701 %	0.0 %
0x000a0c00	382	142	181	34	25	9	34	0	6	314	117	166	9.64539007092 %	8.90052356021 %	10.5263157895 %	5.67375886525 %	8.90052356021 %	1.85758513932 %
std::istream&	378	134	144	18	1	0	5	0	0	355	133	144	2.89634146341 %	4.7619047619 %	0.359712230216 %	0.762195121951 %	1.32275132275 %	0.0 %
df::program_options_lite::parseGNU	378	96	138	11	8	0	10	0	0	357	88	138	3.1045751634 %	2.91005291005 %	3.4188034188 %	1.6339869281 %	2.6455026455 %	0.0 %
ptmalloc_init.part.7	370	118	18	7	51	4	7	21	2	356	46	12	12.2529644269 %	1.89189189189 %	40.4411764706 %	5.92885375494 %	1.89189189189 %	16.9117647059 %
_GLOBAL__sub_I_Debug.cpp	363	102	201	22	7	1	22	0	0	319	95	200	4.5045045045 %	6.06060606061 %	2.6402640264 %	3.3033033033 %	6.06060606061 %	0.0 %
__gnu_cxx::stdio_sync_filebuf<char,	361	149	149	7	5	1	3	0	0	351	144	148	1.97268588771 %	1.93905817175 %	2.01342281879 %	0.455235204856 %	0.831024930748 %	0.0 %
log10	361	57	76	12	0	14	10	0	0	339	57	62	5.26315789474 %	3.32409972299 %	10.5263157895 %	2.02429149798 %	2.77008310249 %	0.0 %
TEncSlice::calculateBoundingCtuTsAddrForSlice	360	170	80	10	0	2	6	0	0	344	170	78	1.96721311475 %	2.77777777778 %	0.8 %	0.983606557377 %	1.66666666667 %	0.0 %
indentNewLines	360	102	132	5	2	0	5	0	0	350	100	132	1.17845117845 %	1.38888888889 %	0.854700854701 %	0.841750841751 %	1.38888888889 %	0.0 %
__log10_finite	355	74	19	12	16	0	10	2	0	333	56	19	6.25 %	3.38028169014 %	17.2043010753 %	2.67857142857 %	2.81690140845 %	2.15053763441 %
lineWrap	354	128	115	7	3	0	7	0	0	340	125	115	1.67504187605 %	1.97740112994 %	1.23456790123 %	1.17252931323 %	1.97740112994 %	0.0 %
std::__cxx11::numpunct<wchar_t>::_M_initialize_numpunct	353	75	76	5	6	7	5	0	7	343	69	62	3.57142857143 %	1.4164305949 %	8.60927152318 %	2.38095238095 %	1.4164305949 %	4.6357615894 %
std::numpunct<wchar_t>::_M_initialize_numpunct	353	75	76	5	1	3	5	0	0	343	74	73	1.78571428571 %	1.4164305949 %	2.64900662252 %	0.992063492063 %	1.4164305949 %	0.0 %
EnvVar::~EnvVar	352	97	61	4	21	0	4	19	0	344	57	61	4.90196078431 %	1.13636363636 %	13.2911392405 %	4.50980392157 %	1.13636363636 %	12.0253164557 %
TComReferencePictureSet::getNumberOfPictures	351	351	0	6	0	0	3	0	0	342	351	0	0 %	0 %	0 %	0 %	0 %	0 %
_dl_allocate_tls_storage	351	10	318	3	0	39	3	0	39	345	10	240	6.18556701031 %	0.854700854701 %	11.8902439024 %	6.18556701031 %	0.854700854701 %	11.8902439024 %
_IO_file_fopen@@GLIBC_2.1	346	83	95	24	5	1	10	3	0	312	75	94	5.72519083969 %	6.93641618497 %	3.37078651685 %	2.48091603053 %	2.8901734104 %	1.68539325843 %
TAppEncTop::xGetBuffer	341	114	112	9	40	8	5	4	0	327	70	104	10.0529100529 %	2.63929618768 %	21.2389380531 %	1.5873015873 %	1.46627565982 %	1.76991150442 %
_GLOBAL__sub_I_TEncAnalyze.cpp	341	13	106	7	0	15	7	0	15	327	13	76	4.78260869565 %	2.05278592375 %	12.6050420168 %	4.78260869565 %	2.05278592375 %	12.6050420168 %
__GI_memset	340	24	268	6	0	29	2	0	29	332	24	210	5.53797468354 %	1.76470588235 %	9.93150684932 %	4.90506329114 %	0.588235294118 %	9.93150684932 %
_dl_add_to_namespace_list	328	86	101	2	4	0	2	0	0	324	82	101	1.16504854369 %	0.609756097561 %	2.13903743316 %	0.388349514563 %	0.609756097561 %	0.0 %
std::basic_filebuf<char,	327	106	156	21	15	9	7	0	0	299	91	147	7.64006791171 %	6.42201834862 %	9.16030534351 %	1.18845500849 %	2.14067278287 %	0.0 %
std::vector<int,	326	92	81	31	7	0	16	0	0	279	85	81	7.61523046092 %	9.50920245399 %	4.04624277457 %	3.20641282565 %	4.90797546012 %	0.0 %
std::locale::facet::_S_get_c_locale	323	101	61	6	3	0	2	0	0	315	98	61	1.85567010309 %	1.85758513932 %	1.85185185185 %	0.412371134021 %	0.61919504644 %	0.0 %
_dl_next_ld_env_entry	322	110	1	2	34	0	2	34	0	318	42	1	8.31408775982 %	0.621118012422 %	30.6306306306 %	8.31408775982 %	0.621118012422 %	30.6306306306 %
TAppEncTop::xWriteOutput	318	122	118	14	50	5	14	8	1	290	64	112	12.3655913978 %	4.40251572327 %	22.9166666667 %	4.12186379928 %	4.40251572327 %	3.75 %
TComPrediction::initTempBuff	314	42	155	8	2	0	8	0	0	298	40	155	1.95694716243 %	2.54777070064 %	1.0152284264 %	1.56555772994 %	2.54777070064 %	0.0 %
TComOutputBitstream::writeAlignZero	313	107	93	12	0	2	4	0	0	297	107	91	2.72904483431 %	3.8338658147 %	1.0 %	0.779727095517 %	1.27795527157 %	0.0 %
__mpn_mul	312	128	96	19	0	5	12	0	3	281	128	88	4.4776119403 %	6.08974358974 %	2.23214285714 %	2.79850746269 %	3.84615384615 %	1.33928571429 %
df::program_options_lite::Option<double>::parse	304	90	152	22	13	0	11	0	0	271	77	152	6.41025641026 %	7.23684210526 %	5.37190082645 %	2.01465201465 %	3.61842105263 %	0.0 %
TEncTop::encode	299	105	106	25	53	12	20	5	0	254	47	94	17.6470588235 %	8.36120401338 %	30.8056872038 %	4.90196078431 %	6.6889632107 %	2.36966824645 %
TComSPS::TComSPS	296	7	179	20	1	22	20	0	22	256	6	135	8.92116182573 %	6.75675675676 %	12.3655913978 %	8.71369294606 %	6.75675675676 %	11.8279569892 %
std::ctype<wchar_t>::_M_convert_to_wmask	293	70	56	9	1	0	9	0	0	275	69	56	2.38663484487 %	3.07167235495 %	0.793650793651 %	2.14797136038 %	3.07167235495 %	0.0 %
TComSlice::xGetRefPic	290	200	30	8	39	0	4	0	0	278	161	30	9.03846153846 %	2.75862068966 %	16.9565217391 %	0.769230769231 %	1.37931034483 %	0.0 %
df::program_options_lite::storePair	288	95	65	8	24	0	3	0	0	277	71	65	7.14285714286 %	2.77777777778 %	15.0 %	0.669642857143 %	1.04166666667 %	0.0 %
void	286	110	68	26	17	2	5	2	0	255	91	66	9.69827586207 %	9.09090909091 %	10.6741573034 %	1.50862068966 %	1.74825174825 %	1.12359550562 %
_IO_file_close_it@@GLIBC_2.1	275	60	120	14	9	0	10	4	0	251	47	120	5.05494505495 %	5.09090909091 %	5.0 %	3.07692307692 %	3.63636363636 %	2.22222222222 %
rtld_lock_default_lock_recursive	273	182	91	2	0	6	2	0	2	269	182	83	1.4652014652 %	0.732600732601 %	2.1978021978 %	0.732600732601 %	0.732600732601 %	0.732600732601 %
rtld_lock_default_unlock_recursive	273	182	91	0	0	1	0	0	0	273	182	90	0.18315018315 %	0.0 %	0.3663003663 %	0.0 %	0.0 %	0.0 %
TVideoIOYuv::ColourSpaceConvert	270	65	70	8	15	0	6	0	0	256	50	70	5.67901234568 %	2.96296296296 %	11.1111111111 %	1.48148148148 %	2.22222222222 %	0.0 %
TEncTop::xInitPPS	270	58	54	17	8	5	17	0	0	236	50	49	7.85340314136 %	6.2962962963 %	11.6071428571 %	4.4502617801 %	6.2962962963 %	0.0 %
df::program_options_lite::parseConfigFile	268	92	128	26	28	3	12	0	0	230	64	125	11.6803278689 %	9.70149253731 %	14.0909090909 %	2.45901639344 %	4.4776119403 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<unsigned	266	78	62	4	11	0	3	0	0	259	67	62	3.69458128079 %	1.5037593985 %	7.85714285714 %	0.738916256158 %	1.12781954887 %	0.0 %
std::string::_S_construct	262	74	104	2	3	0	2	0	0	258	71	104	1.13636363636 %	0.763358778626 %	1.68539325843 %	0.454545454545 %	0.763358778626 %	0.0 %
df::program_options_lite::Options::addOptions	260	195	65	2	0	5	1	0	0	257	195	60	1.34615384615 %	0.769230769231 %	1.92307692308 %	0.192307692308 %	0.384615384615 %	0.0 %
TEncBinCABAC::~TEncBinCABAC	259	74	74	2	0	1	1	0	1	256	74	72	0.737100737101 %	0.772200772201 %	0.675675675676 %	0.4914004914 %	0.3861003861 %	0.675675675676 %
std::__basic_file<char>::close	258	84	89	14	7	3	8	1	0	236	76	86	5.56844547564 %	5.42635658915 %	5.78034682081 %	2.08816705336 %	3.1007751938 %	0.578034682081 %
NALUnitEBSP::NALUnitEBSP	258	78	141	10	13	2	6	2	2	242	63	137	5.24109014675 %	3.87596899225 %	6.84931506849 %	2.0964360587 %	2.32558139535 %	1.82648401826 %
std::ostream::flush	252	108	60	6	13	0	4	10	0	242	85	60	4.52380952381 %	2.38095238095 %	7.7380952381 %	3.33333333333 %	1.5873015873 %	5.95238095238 %
clock	252	48	48	19	0	0	14	0	0	219	48	48	5.45977011494 %	7.53968253968 %	0.0 %	4.02298850575 %	5.55555555556 %	0.0 %
printMacroSettings	251	95	113	19	9	1	17	0	0	215	86	112	6.31808278867 %	7.56972111554 %	4.80769230769 %	3.7037037037 %	6.77290836653 %	0.0 %
std::list<std::pair<std::string,	250	78	68	5	5	0	5	5	0	240	68	68	2.52525252525 %	2.0 %	3.42465753425 %	2.52525252525 %	2.0 %	3.42465753425 %
_IO_file_open	250	65	65	12	0	1	4	0	0	234	65	64	3.42105263158 %	4.8 %	0.769230769231 %	1.05263157895 %	1.6 %	0.0 %
std::string::find_first_not_of	248	117	33	5	0	0	2	0	0	241	117	33	1.25628140704 %	2.01612903226 %	0.0 %	0.502512562814 %	0.806451612903 %	0.0 %
TComVPS::TComVPS	246	10	84	12	0	12	6	0	7	228	10	65	7.05882352941 %	4.87804878049 %	12.7659574468 %	3.82352941176 %	2.43902439024 %	7.44680851064 %
TComReferencePictureSet::setRefIdc	245	196	49	1	0	2	1	0	0	243	196	47	0.612244897959 %	0.408163265306 %	0.816326530612 %	0.204081632653 %	0.408163265306 %	0.0 %
TEncSbac::~TEncSbac	245	70	70	1	0	0	1	0	0	243	70	70	0.25974025974 %	0.408163265306 %	0.0 %	0.25974025974 %	0.408163265306 %	0.0 %
read	244	122	5	6	0	0	3	0	0	235	122	5	1.61725067385 %	2.45901639344 %	0.0 %	0.808625336927 %	1.22950819672 %	0.0 %
0x000f3110	240	85	55	4	1	0	4	0	0	232	84	55	1.31578947368 %	1.66666666667 %	0.714285714286 %	1.05263157895 %	1.66666666667 %	0.0 %
clock_gettime	240	72	60	19	17	1	10	1	1	211	54	58	9.94623655914 %	7.91666666667 %	13.6363636364 %	3.22580645161 %	4.16666666667 %	1.51515151515 %
df::program_options_lite::parseSHORT	236	64	86	20	17	1	11	0	0	205	47	85	9.84455958549 %	8.47457627119 %	12.0 %	2.84974093264 %	4.66101694915 %	0.0 %
strdup	234	54	108	4	2	0	3	0	0	227	52	108	1.51515151515 %	1.7094017094 %	1.23456790123 %	0.757575757576 %	1.28205128205 %	0.0 %
std::string::compare	231	84	77	12	4	0	2	0	0	217	80	77	4.08163265306 %	5.19480519481 %	2.48447204969 %	0.510204081633 %	0.865800865801 %	0.0 %
openaux	228	108	72	1	0	3	1	0	2	226	108	67	0.980392156863 %	0.438596491228 %	1.66666666667 %	0.735294117647 %	0.438596491228 %	1.11111111111 %
splitOnSettings	228	72	85	4	0	0	4	0	0	220	72	85	1.03896103896 %	1.75438596491 %	0.0 %	1.03896103896 %	1.75438596491 %	0.0 %
df::program_options_lite::Option<Level::Name>::parse	226	66	95	17	2	1	14	1	0	195	63	94	5.16795865633 %	7.52212389381 %	1.86335403727 %	3.87596899225 %	6.19469026549 %	0.621118012422 %
__fopen_internal	225	35	110	12	4	5	4	0	1	209	31	104	5.67567567568 %	5.33333333333 %	6.20689655172 %	1.35135135135 %	1.77777777778 %	0.689655172414 %
TEncTop::xInitSPS	223	65	72	17	16	11	17	0	0	189	49	61	12.2222222222 %	7.62331838565 %	19.7080291971 %	4.72222222222 %	7.62331838565 %	0.0 %
df::program_options_lite::Option<ExtendedProfileName>::parse	222	70	97	21	15	1	19	1	0	182	54	96	9.51156812339 %	9.45945945946 %	9.58083832335 %	5.14138817481 %	8.55855855856 %	0.59880239521 %
TAppEncTop::rateStatsAccum	220	111	41	6	22	0	6	2	0	208	87	41	7.52688172043 %	2.72727272727 %	14.4736842105 %	2.15053763441 %	2.72727272727 %	1.31578947368 %
