BQMall__QP_32_nF_5_MSizeL1_32768_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComSlice::sortPicList	847	301	176	12	64	19	10	4	1	825	233	156	7.1752265861 %	1.41676505313 %	17.4004192872 %	1.1329305136 %	1.18063754427 %	1.04821802935 %
bcmp	833	302	76	11	14	0	9	13	0	813	275	76	2.06440957886 %	1.32052821128 %	3.7037037037 %	1.8166804294 %	1.08043217287 %	3.43915343915 %
__mpn_cmp	810	360	90	12	0	0	6	0	0	792	360	90	0.952380952381 %	1.48148148148 %	0.0 %	0.47619047619 %	0.740740740741 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<int>	810	206	208	4	29	0	4	0	0	802	177	208	2.69607843137 %	0.493827160494 %	7.00483091787 %	0.326797385621 %	0.493827160494 %	0.0 %
memcpy	806	295	155	6	2	17	6	0	17	794	293	121	1.99044585987 %	0.744416873449 %	4.22222222222 %	1.83121019108 %	0.744416873449 %	3.77777777778 %
TEncTop::destroy	801	357	175	6	28	0	6	9	0	789	320	175	2.55063765941 %	0.749063670412 %	5.26315789474 %	1.12528132033 %	0.749063670412 %	1.69172932331 %
memset	795	136	367	7	2	41	5	0	41	783	134	285	3.85208012327 %	0.880503144654 %	8.54870775348 %	3.54391371341 %	0.62893081761 %	8.15109343936 %
TComScalingList::destroy	774	171	159	1	9	0	1	9	0	772	153	159	0.905797101449 %	0.129198966408 %	2.72727272727 %	0.905797101449 %	0.129198966408 %	2.72727272727 %
std::basic_istream<char,	773	315	202	47	7	0	17	0	0	709	308	202	4.18604651163 %	6.08020698577 %	1.35396518375 %	1.31782945736 %	2.19922380336 %	0.0 %
__gconv_btwoc_ascii	768	256	0	1	0	0	1	0	0	766	256	0	0 %	0 %	0 %	0 %	0 %	0 %
std::istream&	759	275	286	19	1	0	4	0	0	736	274	286	1.51515151515 %	2.50329380764 %	0.17825311943 %	0.30303030303 %	0.527009222661 %	0.0 %
TComPic::create	755	325	380	19	55	19	19	5	0	717	265	361	6.3698630137 %	2.51655629139 %	10.4964539007 %	1.64383561644 %	2.51655629139 %	0.709219858156 %
TEncCu::destroy	718	281	212	11	7	0	11	3	0	696	271	212	1.48637489678 %	1.53203342618 %	1.41987829615 %	1.15606936416 %	1.53203342618 %	0.608519269777 %
TEncSlice::setUpLambda	715	225	205	35	15	19	21	4	4	659	206	182	6.02620087336 %	4.8951048951 %	7.90697674419 %	2.5327510917 %	2.93706293706 %	1.86046511628 %
TAppEncCfg::xPrintParameter	690	197	344	56	2	0	54	0	0	580	195	344	4.71161657189 %	8.11594202899 %	0.369685767098 %	4.38667749797 %	7.82608695652 %	0.0 %
operator>>	664	182	286	22	1	0	8	0	0	634	181	286	2.03180212014 %	3.31325301205 %	0.213675213675 %	0.706713780919 %	1.20481927711 %	0.0 %
_dl_sort_fini	662	212	107	6	8	0	6	8	0	650	196	107	1.42711518858 %	0.906344410876 %	2.5078369906 %	1.42711518858 %	0.906344410876 %	2.5078369906 %
std::_List_base<AccessUnit,	652	242	193	23	23	12	18	3	2	611	216	179	5.33578656854 %	3.52760736196 %	8.04597701149 %	2.11591536339 %	2.76073619632 %	1.14942528736 %
std::vector<unsigned	648	188	149	22	6	0	14	0	0	612	182	149	2.84263959391 %	3.3950617284 %	1.78041543027 %	1.42131979695 %	2.16049382716 %	0.0 %
puts	630	217	161	14	7	0	14	0	0	602	210	161	2.08333333333 %	2.22222222222 %	1.85185185185 %	1.38888888889 %	2.22222222222 %	0.0 %
df::program_options_lite::Option<int>::setDefault	625	500	125	0	34	17	0	0	10	625	466	98	4.08 %	0.0 %	8.16 %	0.8 %	0.0 %	1.6 %
TComYuv::~TComYuv	623	198	254	2	0	0	1	0	0	620	198	254	0.186046511628 %	0.321027287319 %	0.0 %	0.093023255814 %	0.16051364366 %	0.0 %
TComPicYuv::TComPicYuv	612	68	442	14	0	28	4	0	21	594	68	393	3.74331550802 %	2.28758169935 %	5.49019607843 %	2.22816399287 %	0.653594771242 %	4.11764705882 %
_dl_catch_error	611	156	299	4	0	6	4	0	6	603	156	287	0.93808630394 %	0.654664484452 %	1.31868131868 %	0.93808630394 %	0.654664484452 %	1.31868131868 %
TAppEncTop::encode	607	185	281	52	63	23	38	14	1	517	108	257	12.8611369991 %	8.56672158155 %	18.4549356223 %	4.9394221808 %	6.26029654036 %	3.21888412017 %
df::program_options_lite::Option<GOPEntry>::parse	604	176	304	44	2	0	13	0	0	547	174	304	4.24354243542 %	7.28476821192 %	0.416666666667 %	1.19926199262 %	2.15231788079 %	0.0 %
_dl_start	604	155	87	16	23	19	16	21	18	572	111	50	6.85579196217 %	2.64900662252 %	17.3553719008 %	6.5011820331 %	2.64900662252 %	16.1157024793 %
std::vector<unsigned	600	184	136	43	5	0	12	1	0	545	178	136	5.21739130435 %	7.16666666667 %	1.5625 %	1.41304347826 %	2.0 %	0.3125 %
std::num_get<char,	598	214	258	41	6	0	8	0	0	549	208	258	4.39252336449 %	6.85618729097 %	1.27118644068 %	0.747663551402 %	1.33779264214 %	0.0 %
TComRdCost::setLambda	590	240	185	40	10	18	40	3	6	510	227	161	6.69950738916 %	6.77966101695 %	6.58823529412 %	4.8275862069 %	6.77966101695 %	2.11764705882 %
TEncCavlc::codeProfileTier	578	94	272	6	5	0	6	0	0	566	89	272	1.16525423729 %	1.03806228374 %	1.36612021858 %	0.635593220339 %	1.03806228374 %	0.0 %
TComYuv::TComYuv	570	114	285	2	0	27	1	0	27	567	114	231	2.99277605779 %	0.350877192982 %	6.76691729323 %	2.88957688338 %	0.175438596491 %	6.76691729323 %
TEncSearch::~TEncSearch	567	188	154	10	16	1	10	11	0	547	161	153	2.9702970297 %	1.76366843034 %	4.97076023392 %	2.3102310231 %	1.76366843034 %	3.21637426901 %
TComOutputBitstream::~TComOutputBitstream	562	154	177	25	5	0	4	0	0	533	149	177	3.359462486 %	4.44839857651 %	1.51057401813 %	0.447928331467 %	0.711743772242 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<bool>	560	144	152	3	17	0	3	0	0	554	127	152	2.33644859813 %	0.535714285714 %	5.74324324324 %	0.35046728972 %	0.535714285714 %	0.0 %
_dl_sysdep_start	560	139	72	17	20	7	17	18	7	526	101	58	5.70687418936 %	3.03571428571 %	12.7962085308 %	5.44747081712 %	3.03571428571 %	11.8483412322 %
TEncTop::xGetNewPicBuffer	556	175	180	19	52	25	14	5	0	523	118	155	10.537870472 %	3.41726618705 %	21.6901408451 %	2.08562019759 %	2.51798561151 %	1.40845070423 %
TEncSbac::~TEncSbac	553	183	253	1	0	3	0	0	2	552	183	248	0.404448938322 %	0.180831826401 %	0.688073394495 %	0.202224469161 %	0.0 %	0.45871559633 %
std::vector<bool,	552	136	160	5	0	1	5	0	1	542	136	158	0.707547169811 %	0.905797101449 %	0.337837837838 %	0.707547169811 %	0.905797101449 %	0.337837837838 %
isinf	546	117	0	0	0	0	0	0	0	546	117	0	0 %	0 %	0 %	0 %	0 %	0 %
TComSlice::checkLeadingPictureRestrictions	544	248	45	29	19	0	29	2	0	486	227	45	5.73476702509 %	5.33088235294 %	6.48464163823 %	3.7037037037 %	5.33088235294 %	0.682593856655 %
str_to_mpn.isra.0	544	127	72	23	2	4	6	1	2	515	124	66	3.90309555855 %	4.22794117647 %	3.01507537688 %	1.21130551817 %	1.10294117647 %	1.50753768844 %
TEncBinCABACCounter::TEncBinCABACCounter	540	144	216	3	0	0	1	0	0	536	144	216	0.333333333333 %	0.555555555556 %	0.0 %	0.111111111111 %	0.185185185185 %	0.0 %
TEncBinCABACCounter::~TEncBinCABACCounter	538	178	250	2	0	0	2	0	0	534	178	250	0.207039337474 %	0.371747211896 %	0.0 %	0.207039337474 %	0.371747211896 %	0.0 %
_IO_un_link	538	161	145	25	14	4	17	6	1	496	141	140	5.09478672986 %	4.6468401487 %	5.88235294118 %	2.84360189573 %	3.15985130112 %	2.28758169935 %
TComRefPicListModification::TComRefPicListModification	535	25	355	8	0	43	8	0	43	519	25	269	5.5737704918 %	1.4953271028 %	11.3157894737 %	5.5737704918 %	1.4953271028 %	11.3157894737 %
TEncGOP::printOutSummary	532	154	158	50	15	3	49	8	2	433	131	153	8.05687203791 %	9.3984962406 %	5.76923076923 %	6.99052132701 %	9.21052631579 %	3.20512820513 %
isnan	528	132	0	17	0	0	12	0	0	499	132	0	0 %	0 %	0 %	0 %	0 %	0 %
calloc	526	155	128	9	3	4	9	0	3	508	152	121	1.97775030902 %	1.71102661597 %	2.47349823322 %	1.48331273177 %	1.71102661597 %	1.06007067138 %
std::vector<TComTile,	520	185	100	55	6	6	28	0	0	437	179	94	8.32298136646 %	10.5769230769 %	4.21052631579 %	3.47826086957 %	5.38461538462 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<int>	512	150	116	4	22	0	4	0	0	504	128	116	3.34190231362 %	0.78125 %	8.27067669173 %	0.514138817481 %	0.78125 %	0.0 %
_IO_link_in	500	150	150	22	8	3	8	0	1	470	142	146	4.125 %	4.4 %	3.66666666667 %	1.125 %	1.6 %	0.333333333333 %
TEncCavlc::codeSPS	498	96	287	20	7	0	20	0	0	458	89	287	3.06469920545 %	4.01606425703 %	1.82767624021 %	2.27014755959 %	4.01606425703 %	0.0 %
WeightPredAnalysis::WeightPredAnalysis	494	2	386	3	0	108	3	0	108	488	2	170	12.5850340136 %	0.607287449393 %	27.8350515464 %	12.5850340136 %	0.607287449393 %	27.8350515464 %
df::program_options_lite::Option<double>::~Option	488	128	128	2	14	0	2	0	0	484	114	128	2.15053763441 %	0.409836065574 %	5.46875 %	0.268817204301 %	0.409836065574 %	0.0 %
call_init.part.0	485	159	142	4	29	1	4	1	0	477	129	141	4.32569974555 %	0.824742268041 %	9.96677740864 %	0.636132315522 %	0.824742268041 %	0.332225913621 %
__libc_csu_init	482	159	210	3	11	0	2	6	0	477	142	210	1.64512338425 %	0.622406639004 %	2.9810298103 %	0.940070505288 %	0.414937759336 %	1.62601626016 %
df::program_options_lite::Option<SMultiValueInput<unsigned	482	158	192	28	3	0	19	0	0	435	155	192	3.72596153846 %	5.80912863071 %	0.857142857143 %	2.28365384615 %	3.94190871369 %	0.0 %
TComPic::destroy	475	145	160	4	26	5	4	3	0	467	116	155	4.48717948718 %	0.842105263158 %	10.1639344262 %	0.897435897436 %	0.842105263158 %	0.983606557377 %
__cxa_finalize	467	145	70	6	4	0	6	4	0	455	137	70	1.46627565982 %	1.28479657388 %	1.86046511628 %	1.46627565982 %	1.28479657388 %	1.86046511628 %
_IO_file_sync@@GLIBC_2.1	462	176	110	16	0	0	6	0	0	440	176	110	2.13903743316 %	3.4632034632 %	0.0 %	0.802139037433 %	1.2987012987 %	0.0 %
_dl_fini	461	174	88	11	34	11	11	30	7	439	110	70	7.74550484094 %	2.38611713666 %	17.1755725191 %	6.63900414938 %	2.38611713666 %	14.1221374046 %
df::program_options_lite::Option<SMultiValueInput<bool>	456	144	96	7	18	0	7	0	0	442	126	96	3.59195402299 %	1.5350877193 %	7.5 %	1.00574712644 %	1.5350877193 %	0.0 %
df::program_options_lite::Option<bool>::setDefault	455	364	91	1	3	10	1	0	7	453	361	74	1.53846153846 %	0.21978021978 %	2.85714285714 %	0.879120879121 %	0.21978021978 %	1.53846153846 %
TEncBinCABACCounter::~TEncBinCABACCounter	455	105	175	0	0	0	0	0	0	455	105	175	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
0x00019b28	454	454	0	12	0	0	1	0	0	441	454	0	0 %	0 %	0 %	0 %	0 %	0 %
0x001366b7	442	442	0	0	0	0	0	0	0	442	442	0	0 %	0 %	0 %	0 %	0 %	0 %
std::ostream::put	441	207	108	7	0	0	5	0	0	429	207	108	0.925925925926 %	1.5873015873 %	0.0 %	0.661375661376 %	1.13378684807 %	0.0 %
TComOutputBitstream::TComOutputBitstream	440	110	220	22	0	5	4	0	0	414	110	215	3.50649350649 %	5.0 %	1.51515151515 %	0.519480519481 %	0.909090909091 %	0.0 %
TComSlice::setList1IdxToList0Idx	435	254	53	4	0	3	4	0	0	427	254	50	0.943396226415 %	0.919540229885 %	0.977198697068 %	0.539083557951 %	0.919540229885 %	0.0 %
fclose@@GLIBC_2.1	430	135	100	26	17	0	18	4	0	386	114	100	6.46616541353 %	6.04651162791 %	7.23404255319 %	3.30827067669 %	4.18604651163 %	1.70212765957 %
TComPicYuv::~TComPicYuv	422	137	183	11	0	1	4	0	0	407	137	182	1.61725067385 %	2.60663507109 %	0.3125 %	0.539083557951 %	0.947867298578 %	0.0 %
std::__cxx11::numpunct<char>::_M_initialize_numpunct	415	138	76	7	5	1	7	3	1	401	130	74	2.06677265501 %	1.68674698795 %	2.80373831776 %	1.74880763116 %	1.68674698795 %	1.8691588785 %
std::numpunct<char>::_M_initialize_numpunct	415	138	76	7	0	0	7	0	0	401	138	76	1.11287758347 %	1.68674698795 %	0.0 %	1.11287758347 %	1.68674698795 %	0.0 %
TEncGOP::getNalUnitType	413	154	28	13	20	0	7	2	0	393	132	28	5.54621848739 %	3.14769975787 %	10.989010989 %	1.51260504202 %	1.69491525424 %	1.0989010989 %
std::num_get<char,	411	178	156	7	1	0	3	0	0	401	177	156	1.07382550336 %	1.70316301703 %	0.299401197605 %	0.402684563758 %	0.729927007299 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<unsigned	408	104	106	4	15	0	4	0	0	400	89	106	3.07443365696 %	0.980392156863 %	7.14285714286 %	0.647249190939 %	0.980392156863 %	0.0 %
df::program_options_lite::Option<std::string>::~Option	408	102	102	5	11	0	5	0	0	398	91	102	2.61437908497 %	1.22549019608 %	5.39215686275 %	0.816993464052 %	1.22549019608 %	0.0 %
TEncBinCABAC::TEncBinCABAC	407	74	222	4	0	22	2	0	20	401	74	180	3.69843527738 %	0.982800982801 %	7.43243243243 %	3.12944523471 %	0.4914004914 %	6.75675675676 %
round_and_return	398	94	84	28	0	4	10	0	2	360	94	78	5.55555555556 %	7.0351758794 %	2.24719101124 %	2.08333333333 %	2.51256281407 %	1.12359550562 %
std::basic_filebuf<char,	397	66	261	35	19	8	10	0	0	352	47	253	8.5635359116 %	8.8161209068 %	8.25688073394 %	1.38121546961 %	2.51889168766 %	0.0 %
TComSlice::setRefPOCList	390	171	55	15	0	9	15	0	9	360	171	37	3.8961038961 %	3.84615384615 %	3.98230088496 %	3.8961038961 %	3.84615384615 %	3.98230088496 %
TEncSlice::xDetermineStartAndBoundingCtuTsAddr	390	165	180	25	5	0	18	0	0	347	160	180	4.08163265306 %	6.41025641026 %	1.44927536232 %	2.44897959184 %	4.61538461538 %	0.0 %
std::basic_filebuf<char,	390	116	167	27	9	2	14	1	1	349	106	164	5.64635958395 %	6.92307692308 %	3.88692579505 %	2.37741456166 %	3.58974358974 %	0.706713780919 %
TEncGOP::xGetBuffer	388	196	60	15	90	13	7	10	0	366	96	47	18.3229813665 %	3.86597938144 %	40.234375 %	2.6397515528 %	1.80412371134 %	3.90625 %
writeNalUnitHeader	388	82	258	27	1	0	8	0	0	353	81	258	3.84615384615 %	6.9587628866 %	0.294117647059 %	1.0989010989 %	2.0618556701 %	0.0 %
0x000a0c00	382	142	181	34	8	7	34	0	6	314	134	168	6.95035460993 %	8.90052356021 %	4.6439628483 %	5.67375886525 %	8.90052356021 %	1.85758513932 %
std::istream&	378	134	144	18	0	0	5	0	0	355	134	144	2.74390243902 %	4.7619047619 %	0.0 %	0.762195121951 %	1.32275132275 %	0.0 %
df::program_options_lite::parseGNU	378	96	138	11	1	0	10	0	0	357	95	138	1.96078431373 %	2.91005291005 %	0.42735042735 %	1.6339869281 %	2.6455026455 %	0.0 %
ptmalloc_init.part.7	370	118	18	7	51	4	7	2	2	356	65	12	12.2529644269 %	1.89189189189 %	40.4411764706 %	2.17391304348 %	1.89189189189 %	2.94117647059 %
_GLOBAL__sub_I_Debug.cpp	363	102	201	22	3	0	22	0	0	319	99	201	3.75375375375 %	6.06060606061 %	0.990099009901 %	3.3033033033 %	6.06060606061 %	0.0 %
__gnu_cxx::stdio_sync_filebuf<char,	361	149	149	7	4	1	3	0	0	351	145	148	1.82094081942 %	1.93905817175 %	1.67785234899 %	0.455235204856 %	0.831024930748 %	0.0 %
log10	361	57	76	12	0	14	10	0	0	339	57	62	5.26315789474 %	3.32409972299 %	10.5263157895 %	2.02429149798 %	2.77008310249 %	0.0 %
TEncSlice::calculateBoundingCtuTsAddrForSlice	360	170	80	10	0	2	6	0	0	344	170	78	1.96721311475 %	2.77777777778 %	0.8 %	0.983606557377 %	1.66666666667 %	0.0 %
indentNewLines	360	102	132	5	1	0	5	0	0	350	101	132	1.0101010101 %	1.38888888889 %	0.42735042735 %	0.841750841751 %	1.38888888889 %	0.0 %
__log10_finite	355	74	19	12	16	0	10	4	0	333	54	19	6.25 %	3.38028169014 %	17.2043010753 %	3.125 %	2.81690140845 %	4.30107526882 %
lineWrap	354	128	115	7	1	0	7	0	0	340	127	115	1.34003350084 %	1.97740112994 %	0.411522633745 %	1.17252931323 %	1.97740112994 %	0.0 %
std::__cxx11::numpunct<wchar_t>::_M_initialize_numpunct	353	75	76	5	0	7	5	0	7	343	75	62	2.38095238095 %	1.4164305949 %	4.6357615894 %	2.38095238095 %	1.4164305949 %	4.6357615894 %
std::numpunct<wchar_t>::_M_initialize_numpunct	353	75	76	5	0	0	5	0	0	343	75	76	0.992063492063 %	1.4164305949 %	0.0 %	0.992063492063 %	1.4164305949 %	0.0 %
EnvVar::~EnvVar	352	97	61	4	21	0	4	19	0	344	57	61	4.90196078431 %	1.13636363636 %	13.2911392405 %	4.50980392157 %	1.13636363636 %	12.0253164557 %
TComReferencePictureSet::getNumberOfPictures	351	351	0	6	0	0	5	0	0	340	351	0	0 %	0 %	0 %	0 %	0 %	0 %
_dl_allocate_tls_storage	351	10	318	3	0	39	3	0	39	345	10	240	6.18556701031 %	0.854700854701 %	11.8902439024 %	6.18556701031 %	0.854700854701 %	11.8902439024 %
_IO_file_fopen@@GLIBC_2.1	346	83	95	24	5	0	10	3	0	312	75	95	5.53435114504 %	6.93641618497 %	2.80898876404 %	2.48091603053 %	2.8901734104 %	1.68539325843 %
TAppEncTop::xGetBuffer	341	114	112	9	38	8	5	11	3	327	65	101	9.70017636684 %	2.63929618768 %	20.3539823009 %	3.35097001764 %	1.46627565982 %	6.19469026549 %
_GLOBAL__sub_I_TEncAnalyze.cpp	341	13	106	7	0	15	7	0	15	327	13	76	4.78260869565 %	2.05278592375 %	12.6050420168 %	4.78260869565 %	2.05278592375 %	12.6050420168 %
__GI_memset	340	24	268	6	0	29	2	0	29	332	24	210	5.53797468354 %	1.76470588235 %	9.93150684932 %	4.90506329114 %	0.588235294118 %	9.93150684932 %
_dl_add_to_namespace_list	328	86	101	2	0	0	2	0	0	324	86	101	0.388349514563 %	0.609756097561 %	0.0 %	0.388349514563 %	0.609756097561 %	0.0 %
std::basic_filebuf<char,	327	106	156	21	13	8	7	0	0	299	93	148	7.13073005093 %	6.42201834862 %	8.01526717557 %	1.18845500849 %	2.14067278287 %	0.0 %
std::vector<int,	326	92	81	31	7	0	16	0	0	279	85	81	7.61523046092 %	9.50920245399 %	4.04624277457 %	3.20641282565 %	4.90797546012 %	0.0 %
std::locale::facet::_S_get_c_locale	323	101	61	6	0	0	2	0	0	315	101	61	1.23711340206 %	1.85758513932 %	0.0 %	0.412371134021 %	0.61919504644 %	0.0 %
_dl_next_ld_env_entry	322	110	1	2	34	0	2	34	0	318	42	1	8.31408775982 %	0.621118012422 %	30.6306306306 %	8.31408775982 %	0.621118012422 %	30.6306306306 %
TAppEncTop::xWriteOutput	318	122	118	14	47	5	14	13	2	290	62	111	11.8279569892 %	4.40251572327 %	21.6666666667 %	5.19713261649 %	4.40251572327 %	6.25 %
TComPrediction::initTempBuff	314	42	155	8	2	0	8	0	0	298	40	155	1.95694716243 %	2.54777070064 %	1.0152284264 %	1.56555772994 %	2.54777070064 %	0.0 %
TComOutputBitstream::writeAlignZero	313	107	93	12	0	2	4	0	0	297	107	91	2.72904483431 %	3.8338658147 %	1.0 %	0.779727095517 %	1.27795527157 %	0.0 %
__mpn_mul	312	128	96	19	0	5	12	0	3	281	128	88	4.4776119403 %	6.08974358974 %	2.23214285714 %	2.79850746269 %	3.84615384615 %	1.33928571429 %
df::program_options_lite::Option<double>::parse	304	90	152	22	2	0	11	0	0	271	88	152	4.3956043956 %	7.23684210526 %	0.826446280992 %	2.01465201465 %	3.61842105263 %	0.0 %
TEncTop::encode	299	105	106	25	53	12	20	17	2	254	35	92	17.6470588235 %	8.36120401338 %	30.8056872038 %	7.64705882353 %	6.6889632107 %	9.00473933649 %
TComSPS::TComSPS	296	7	179	20	1	22	20	0	22	256	6	135	8.92116182573 %	6.75675675676 %	12.3655913978 %	8.71369294606 %	6.75675675676 %	11.8279569892 %
std::ctype<wchar_t>::_M_convert_to_wmask	293	70	56	9	1	0	9	0	0	275	69	56	2.38663484487 %	3.07167235495 %	0.793650793651 %	2.14797136038 %	3.07167235495 %	0.0 %
TComSlice::xGetRefPic	290	200	30	8	39	0	8	0	0	274	161	30	9.03846153846 %	2.75862068966 %	16.9565217391 %	1.53846153846 %	2.75862068966 %	0.0 %
df::program_options_lite::storePair	288	95	65	8	13	0	3	0	0	277	82	65	4.6875 %	2.77777777778 %	8.125 %	0.669642857143 %	1.04166666667 %	0.0 %
void	286	110	68	26	6	2	5	2	0	255	102	66	7.3275862069 %	9.09090909091 %	4.49438202247 %	1.50862068966 %	1.74825174825 %	1.12359550562 %
_IO_file_close_it@@GLIBC_2.1	275	60	120	14	7	0	10	4	0	251	49	120	4.61538461538 %	5.09090909091 %	3.88888888889 %	3.07692307692 %	3.63636363636 %	2.22222222222 %
rtld_lock_default_lock_recursive	273	182	91	2	0	4	2	0	2	269	182	85	1.0989010989 %	0.732600732601 %	1.4652014652 %	0.732600732601 %	0.732600732601 %	0.732600732601 %
rtld_lock_default_unlock_recursive	273	182	91	0	0	1	0	0	0	273	182	90	0.18315018315 %	0.0 %	0.3663003663 %	0.0 %	0.0 %	0.0 %
TVideoIOYuv::ColourSpaceConvert	270	65	70	8	15	0	6	0	0	256	50	70	5.67901234568 %	2.96296296296 %	11.1111111111 %	1.48148148148 %	2.22222222222 %	0.0 %
TEncTop::xInitPPS	270	58	54	17	8	5	17	0	0	236	50	49	7.85340314136 %	6.2962962963 %	11.6071428571 %	4.4502617801 %	6.2962962963 %	0.0 %
df::program_options_lite::parseConfigFile	268	92	128	26	14	2	12	0	0	230	78	126	8.60655737705 %	9.70149253731 %	7.27272727273 %	2.45901639344 %	4.4776119403 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<unsigned	266	78	62	4	10	0	3	0	0	259	68	62	3.44827586207 %	1.5037593985 %	7.14285714286 %	0.738916256158 %	1.12781954887 %	0.0 %
std::string::_S_construct	262	74	104	2	0	0	2	0	0	258	74	104	0.454545454545 %	0.763358778626 %	0.0 %	0.454545454545 %	0.763358778626 %	0.0 %
df::program_options_lite::Options::addOptions	260	195	65	2	0	2	1	0	0	257	195	63	0.769230769231 %	0.769230769231 %	0.769230769231 %	0.192307692308 %	0.384615384615 %	0.0 %
TEncBinCABAC::~TEncBinCABAC	259	74	74	2	0	1	1	0	1	256	74	72	0.737100737101 %	0.772200772201 %	0.675675675676 %	0.4914004914 %	0.3861003861 %	0.675675675676 %
std::__basic_file<char>::close	258	84	89	14	4	1	8	1	0	236	79	88	4.40835266821 %	5.42635658915 %	2.8901734104 %	2.08816705336 %	3.1007751938 %	0.578034682081 %
NALUnitEBSP::NALUnitEBSP	258	78	141	10	8	2	6	2	2	242	68	137	4.1928721174 %	3.87596899225 %	4.56621004566 %	2.0964360587 %	2.32558139535 %	1.82648401826 %
std::ostream::flush	252	108	60	6	13	0	4	10	0	242	85	60	4.52380952381 %	2.38095238095 %	7.7380952381 %	3.33333333333 %	1.5873015873 %	5.95238095238 %
clock	252	48	48	19	0	0	14	0	0	219	48	48	5.45977011494 %	7.53968253968 %	0.0 %	4.02298850575 %	5.55555555556 %	0.0 %
printMacroSettings	251	95	113	19	8	1	17	0	0	215	87	112	6.10021786492 %	7.56972111554 %	4.32692307692 %	3.7037037037 %	6.77290836653 %	0.0 %
std::list<std::pair<std::string,	250	78	68	5	5	0	5	5	0	240	68	68	2.52525252525 %	2.0 %	3.42465753425 %	2.52525252525 %	2.0 %	3.42465753425 %
_IO_file_open	250	65	65	12	0	1	4	0	0	234	65	64	3.42105263158 %	4.8 %	0.769230769231 %	1.05263157895 %	1.6 %	0.0 %
std::string::find_first_not_of	248	117	33	5	0	0	2	0	0	241	117	33	1.25628140704 %	2.01612903226 %	0.0 %	0.502512562814 %	0.806451612903 %	0.0 %
TComVPS::TComVPS	246	10	84	12	0	12	6	0	7	228	10	65	7.05882352941 %	4.87804878049 %	12.7659574468 %	3.82352941176 %	2.43902439024 %	7.44680851064 %
TComReferencePictureSet::setRefIdc	245	196	49	1	0	0	1	0	0	243	196	49	0.204081632653 %	0.408163265306 %	0.0 %	0.204081632653 %	0.408163265306 %	0.0 %
TEncSbac::~TEncSbac	245	70	70	1	0	0	1	0	0	243	70	70	0.25974025974 %	0.408163265306 %	0.0 %	0.25974025974 %	0.408163265306 %	0.0 %
read	244	122	5	6	0	0	3	0	0	235	122	5	1.61725067385 %	2.45901639344 %	0.0 %	0.808625336927 %	1.22950819672 %	0.0 %
0x000f3110	240	85	55	4	1	0	4	0	0	232	84	55	1.31578947368 %	1.66666666667 %	0.714285714286 %	1.05263157895 %	1.66666666667 %	0.0 %
clock_gettime	240	72	60	19	17	1	10	1	1	211	54	58	9.94623655914 %	7.91666666667 %	13.6363636364 %	3.22580645161 %	4.16666666667 %	1.51515151515 %
df::program_options_lite::parseSHORT	236	64	86	20	10	1	11	0	0	205	54	85	8.0310880829 %	8.47457627119 %	7.33333333333 %	2.84974093264 %	4.66101694915 %	0.0 %
strdup	234	54	108	4	1	0	3	0	0	227	53	108	1.26262626263 %	1.7094017094 %	0.617283950617 %	0.757575757576 %	1.28205128205 %	0.0 %
std::string::compare	231	84	77	12	1	0	2	0	0	217	83	77	3.31632653061 %	5.19480519481 %	0.621118012422 %	0.510204081633 %	0.865800865801 %	0.0 %
openaux	228	108	72	1	0	2	1	0	2	226	108	68	0.735294117647 %	0.438596491228 %	1.11111111111 %	0.735294117647 %	0.438596491228 %	1.11111111111 %
splitOnSettings	228	72	85	4	0	0	4	0	0	220	72	85	1.03896103896 %	1.75438596491 %	0.0 %	1.03896103896 %	1.75438596491 %	0.0 %
