BQMall__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComScalingList::init	1023	174	234	2	2	9	2	0	6	1019	172	219	0.908455625437 %	0.19550342131 %	2.69607843137 %	0.559049615653 %	0.19550342131 %	1.47058823529 %
std::istreambuf_iterator<char,	976	366	183	4	0	0	1	0	0	971	366	183	0.262295081967 %	0.409836065574 %	0.0 %	0.0655737704918 %	0.102459016393 %	0.0 %
__read_nocancel	970	582	194	0	0	0	0	0	0	970	582	194	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
confirmPara	960	288	192	1	0	0	1	0	0	958	288	192	0.0694444444444 %	0.104166666667 %	0.0 %	0.0694444444444 %	0.104166666667 %	0.0 %
TEncCu::create	953	339	463	20	12	19	20	0	2	913	327	442	2.90598290598 %	2.09863588667 %	3.86533665835 %	1.25356125356 %	2.09863588667 %	0.249376558603 %
__write_nocancel	940	564	188	0	0	0	0	0	0	940	564	188	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
TEncTop::selectReferencePictureSet	922	365	87	25	61	7	15	24	6	882	280	74	6.76855895197 %	2.7114967462 %	15.0442477876 %	3.27510917031 %	1.62689804772 %	6.63716814159 %
__writev_nocancel	920	552	184	2	0	0	2	0	0	916	552	184	0.12077294686 %	0.217391304348 %	0.0 %	0.12077294686 %	0.217391304348 %	0.0 %
std::string::push_back	918	351	243	10	0	0	3	0	0	905	351	243	0.661375661376 %	1.08932461874 %	0.0 %	0.198412698413 %	0.326797385621 %	0.0 %
TComReferencePictureSet::setUsed	915	732	183	1	0	0	1	0	0	913	732	183	0.0546448087432 %	0.109289617486 %	0.0 %	0.0546448087432 %	0.109289617486 %	0.0 %
TComReferencePictureSet::setDeltaPOC	915	732	183	0	0	0	0	0	0	915	732	183	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
std::ostream::operator<<	901	347	347	38	3	0	3	0	0	860	344	347	2.57053291536 %	4.21753607103 %	0.432276657061 %	0.188087774295 %	0.332963374029 %	0.0 %
std::basic_stringbuf<char,	900	450	0	2	0	0	2	0	0	896	450	0	0 %	0 %	0 %	0 %	0 %	0 %
_dl_mcount_wrapper_check	896	384	128	2	0	0	2	0	0	892	384	128	0.142045454545 %	0.223214285714 %	0.0 %	0.142045454545 %	0.223214285714 %	0.0 %
TComReferencePictureSet::getUsed	884	884	0	6	7	0	3	4	0	875	873	0	0 %	0 %	0 %	0 %	0 %	0 %
std::ios_base::Init::~Init	882	216	166	6	11	0	6	9	0	870	196	166	1.34493670886 %	0.680272108844 %	2.87958115183 %	1.18670886076 %	0.680272108844 %	2.35602094241 %
strsep	848	270	7	2	0	0	2	0	0	844	270	7	0.177777777778 %	0.235849056604 %	0.0 %	0.177777777778 %	0.235849056604 %	0.0 %
TComSlice::sortPicList	847	301	176	12	64	19	10	4	1	825	233	156	7.1752265861 %	1.41676505313 %	17.4004192872 %	1.1329305136 %	1.18063754427 %	1.04821802935 %
bcmp	833	302	76	11	15	0	9	13	0	813	274	76	2.14698596201 %	1.32052821128 %	3.96825396825 %	1.8166804294 %	1.08043217287 %	3.43915343915 %
__mpn_cmp	828	368	92	12	0	0	6	0	0	810	368	92	0.931677018634 %	1.44927536232 %	0.0 %	0.465838509317 %	0.724637681159 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<int>	810	206	208	4	29	0	4	0	0	802	177	208	2.69607843137 %	0.493827160494 %	7.00483091787 %	0.326797385621 %	0.493827160494 %	0.0 %
memcpy	806	295	155	6	2	17	6	0	17	794	293	121	1.99044585987 %	0.744416873449 %	4.22222222222 %	1.83121019108 %	0.744416873449 %	3.77777777778 %
TEncTop::destroy	801	357	175	6	29	1	6	7	0	789	321	174	2.70067516879 %	0.749063670412 %	5.63909774436 %	0.975243810953 %	0.749063670412 %	1.31578947368 %
memset	795	136	367	7	2	41	5	0	41	783	134	285	3.85208012327 %	0.880503144654 %	8.54870775348 %	3.54391371341 %	0.62893081761 %	8.15109343936 %
TComScalingList::destroy	774	171	159	1	9	0	1	9	0	772	153	159	0.905797101449 %	0.129198966408 %	2.72727272727 %	0.905797101449 %	0.129198966408 %	2.72727272727 %
std::basic_istream<char,	773	315	202	47	10	0	17	0	0	709	305	202	4.41860465116 %	6.08020698577 %	1.93423597679 %	1.31782945736 %	2.19922380336 %	0.0 %
__gconv_btwoc_ascii	768	256	0	1	0	0	1	0	0	766	256	0	0 %	0 %	0 %	0 %	0 %	0 %
std::istream&	759	275	286	19	1	0	4	0	0	736	274	286	1.51515151515 %	2.50329380764 %	0.17825311943 %	0.30303030303 %	0.527009222661 %	0.0 %
TComPic::create	755	325	380	19	55	19	19	0	0	717	270	361	6.3698630137 %	2.51655629139 %	10.4964539007 %	1.30136986301 %	2.51655629139 %	0.0 %
TEncCu::destroy	718	281	212	11	10	0	11	1	0	696	270	212	1.73410404624 %	1.53203342618 %	2.02839756592 %	0.990916597853 %	1.53203342618 %	0.202839756592 %
TEncSlice::setUpLambda	715	225	205	35	15	19	21	4	4	659	206	182	6.02620087336 %	4.8951048951 %	7.90697674419 %	2.5327510917 %	2.93706293706 %	1.86046511628 %
TAppEncCfg::xPrintParameter	690	197	344	56	7	0	54	0	0	580	190	344	5.1177904143 %	8.11594202899 %	1.29390018484 %	4.38667749797 %	7.82608695652 %	0.0 %
operator>>	664	182	286	22	1	0	8	0	0	634	181	286	2.03180212014 %	3.31325301205 %	0.213675213675 %	0.706713780919 %	1.20481927711 %	0.0 %
_dl_sort_fini	662	212	107	6	8	0	6	8	0	650	196	107	1.42711518858 %	0.906344410876 %	2.5078369906 %	1.42711518858 %	0.906344410876 %	2.5078369906 %
std::_List_base<AccessUnit,	652	242	193	22	23	13	18	3	0	612	216	180	5.33578656854 %	3.37423312883 %	8.27586206897 %	1.93192272309 %	2.76073619632 %	0.689655172414 %
std::vector<unsigned	648	188	149	22	6	0	14	0	0	612	182	149	2.84263959391 %	3.3950617284 %	1.78041543027 %	1.42131979695 %	2.16049382716 %	0.0 %
puts	630	217	161	14	7	0	14	0	0	602	210	161	2.08333333333 %	2.22222222222 %	1.85185185185 %	1.38888888889 %	2.22222222222 %	0.0 %
df::program_options_lite::Option<int>::setDefault	625	500	125	0	34	17	0	0	10	625	466	98	4.08 %	0.0 %	8.16 %	0.8 %	0.0 %	1.6 %
TComYuv::~TComYuv	623	198	254	2	0	0	1	0	0	620	198	254	0.186046511628 %	0.321027287319 %	0.0 %	0.093023255814 %	0.16051364366 %	0.0 %
TComPicYuv::TComPicYuv	612	68	442	14	0	28	4	0	19	594	68	395	3.74331550802 %	2.28758169935 %	5.49019607843 %	2.04991087344 %	0.653594771242 %	3.72549019608 %
_dl_catch_error	611	156	299	4	0	6	4	0	6	603	156	287	0.93808630394 %	0.654664484452 %	1.31868131868 %	0.93808630394 %	0.654664484452 %	1.31868131868 %
TAppEncTop::encode	607	185	281	52	65	24	38	10	0	517	110	257	13.1407269338 %	8.56672158155 %	19.0987124464 %	4.4734389562 %	6.26029654036 %	2.14592274678 %
df::program_options_lite::Option<GOPEntry>::parse	604	176	304	44	3	0	13	0	0	547	173	304	4.33579335793 %	7.28476821192 %	0.625 %	1.19926199262 %	2.15231788079 %	0.0 %
_dl_start	604	155	87	16	23	19	16	21	18	572	111	50	6.85579196217 %	2.64900662252 %	17.3553719008 %	6.5011820331 %	2.64900662252 %	16.1157024793 %
std::vector<unsigned	600	184	136	43	7	0	12	1	0	545	176	136	5.4347826087 %	7.16666666667 %	2.1875 %	1.41304347826 %	2.0 %	0.3125 %
std::num_get<char,	598	214	258	41	8	0	8	0	0	549	206	258	4.57943925234 %	6.85618729097 %	1.69491525424 %	0.747663551402 %	1.33779264214 %	0.0 %
TComRdCost::setLambda	590	240	185	40	10	18	22	3	6	528	227	161	6.69950738916 %	6.77966101695 %	6.58823529412 %	3.05418719212 %	3.72881355932 %	2.11764705882 %
TEncCavlc::codeProfileTier	578	94	272	6	5	0	6	0	0	566	89	272	1.16525423729 %	1.03806228374 %	1.36612021858 %	0.635593220339 %	1.03806228374 %	0.0 %
TComYuv::TComYuv	570	114	285	2	0	27	1	0	27	567	114	231	2.99277605779 %	0.350877192982 %	6.76691729323 %	2.88957688338 %	0.175438596491 %	6.76691729323 %
TEncSearch::~TEncSearch	567	188	154	10	16	1	10	1	0	547	171	153	2.9702970297 %	1.76366843034 %	4.97076023392 %	1.2101210121 %	1.76366843034 %	0.292397660819 %
_dl_sysdep_start	564	140	72	17	21	7	17	19	7	530	100	58	5.79896907216 %	3.01418439716 %	13.2075471698 %	5.5412371134 %	3.01418439716 %	12.2641509434 %
TComOutputBitstream::~TComOutputBitstream	562	154	177	25	5	1	4	0	0	533	149	176	3.47144456887 %	4.44839857651 %	1.81268882175 %	0.447928331467 %	0.711743772242 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<bool>	560	144	152	3	17	0	3	0	0	554	127	152	2.33644859813 %	0.535714285714 %	5.74324324324 %	0.35046728972 %	0.535714285714 %	0.0 %
TEncTop::xGetNewPicBuffer	556	175	180	19	57	25	14	0	0	523	118	155	11.0867178924 %	3.41726618705 %	23.0985915493 %	1.53677277717 %	2.51798561151 %	0.0 %
TEncSbac::~TEncSbac	553	183	253	1	0	4	0	0	1	552	183	248	0.505561172902 %	0.180831826401 %	0.917431192661 %	0.10111223458 %	0.0 %	0.229357798165 %
std::vector<bool,	552	136	160	5	0	1	5	0	1	542	136	158	0.707547169811 %	0.905797101449 %	0.337837837838 %	0.707547169811 %	0.905797101449 %	0.337837837838 %
isinf	546	117	0	0	0	0	0	0	0	546	117	0	0 %	0 %	0 %	0 %	0 %	0 %
TComSlice::checkLeadingPictureRestrictions	544	248	45	29	19	1	16	2	0	499	227	44	5.85424133811 %	5.33088235294 %	6.82593856655 %	2.15053763441 %	2.94117647059 %	0.682593856655 %
str_to_mpn.isra.0	544	127	72	23	4	5	6	1	2	515	122	65	4.3068640646 %	4.22794117647 %	4.52261306533 %	1.21130551817 %	1.10294117647 %	1.50753768844 %
TEncBinCABACCounter::TEncBinCABACCounter	540	144	216	3	0	0	1	0	0	536	144	216	0.333333333333 %	0.555555555556 %	0.0 %	0.111111111111 %	0.185185185185 %	0.0 %
TEncBinCABACCounter::~TEncBinCABACCounter	538	178	250	2	0	0	2	0	0	534	178	250	0.207039337474 %	0.371747211896 %	0.0 %	0.207039337474 %	0.371747211896 %	0.0 %
_IO_un_link	538	161	145	25	14	6	17	5	2	496	142	137	5.3317535545 %	4.6468401487 %	6.53594771242 %	2.84360189573 %	3.15985130112 %	2.28758169935 %
TComRefPicListModification::TComRefPicListModification	535	25	355	8	0	43	8	0	43	519	25	269	5.5737704918 %	1.4953271028 %	11.3157894737 %	5.5737704918 %	1.4953271028 %	11.3157894737 %
TEncGOP::printOutSummary	532	154	158	49	15	3	49	7	2	434	132	153	7.93838862559 %	9.21052631579 %	5.76923076923 %	6.87203791469 %	9.21052631579 %	2.88461538462 %
isnan	528	132	0	17	0	0	12	0	0	499	132	0	0 %	0 %	0 %	0 %	0 %	0 %
calloc	526	155	128	9	6	4	9	0	3	508	149	121	2.34857849197 %	1.71102661597 %	3.53356890459 %	1.48331273177 %	1.71102661597 %	1.06007067138 %
std::vector<TComTile,	520	185	100	55	6	6	22	0	0	443	179	94	8.32298136646 %	10.5769230769 %	4.21052631579 %	2.73291925466 %	4.23076923077 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<int>	512	150	116	4	22	0	4	0	0	504	128	116	3.34190231362 %	0.78125 %	8.27067669173 %	0.514138817481 %	0.78125 %	0.0 %
df::program_options_lite::parseGNU	504	128	184	11	3	0	10	0	0	483	125	184	1.71568627451 %	2.18253968254 %	0.961538461538 %	1.22549019608 %	1.98412698413 %	0.0 %
_IO_link_in	500	150	150	22	9	4	8	0	1	470	141	145	4.375 %	4.4 %	4.33333333333 %	1.125 %	1.6 %	0.333333333333 %
TEncCavlc::codeSPS	498	96	287	20	8	0	20	0	0	458	88	287	3.17820658343 %	4.01606425703 %	2.08877284595 %	2.27014755959 %	4.01606425703 %	0.0 %
WeightPredAnalysis::WeightPredAnalysis	494	2	386	3	0	108	3	0	108	488	2	170	12.5850340136 %	0.607287449393 %	27.8350515464 %	12.5850340136 %	0.607287449393 %	27.8350515464 %
df::program_options_lite::Option<double>::~Option	488	128	128	2	14	0	2	0	0	484	114	128	2.15053763441 %	0.409836065574 %	5.46875 %	0.268817204301 %	0.409836065574 %	0.0 %
call_init.part.0	485	159	142	4	31	1	4	1	0	477	127	141	4.58015267176 %	0.824742268041 %	10.6312292359 %	0.636132315522 %	0.824742268041 %	0.332225913621 %
__libc_csu_init	482	159	210	3	12	0	2	6	0	477	141	210	1.76263219741 %	0.622406639004 %	3.25203252033 %	0.940070505288 %	0.414937759336 %	1.62601626016 %
df::program_options_lite::Option<SMultiValueInput<unsigned	482	158	192	28	3	0	19	0	0	435	155	192	3.72596153846 %	5.80912863071 %	0.857142857143 %	2.28365384615 %	3.94190871369 %	0.0 %
TComPic::destroy	475	145	160	4	27	5	4	3	0	467	115	155	4.61538461538 %	0.842105263158 %	10.4918032787 %	0.897435897436 %	0.842105263158 %	0.983606557377 %
__cxa_finalize	467	145	70	6	4	0	6	4	0	455	137	70	1.46627565982 %	1.28479657388 %	1.86046511628 %	1.46627565982 %	1.28479657388 %	1.86046511628 %
_IO_file_sync@@GLIBC_2.1	462	176	110	16	0	0	6	0	0	440	176	110	2.13903743316 %	3.4632034632 %	0.0 %	0.802139037433 %	1.2987012987 %	0.0 %
_dl_fini	461	174	88	11	34	11	11	30	7	439	110	70	7.74550484094 %	2.38611713666 %	17.1755725191 %	6.63900414938 %	2.38611713666 %	14.1221374046 %
df::program_options_lite::Option<SMultiValueInput<bool>	456	144	96	7	18	0	7	0	0	442	126	96	3.59195402299 %	1.5350877193 %	7.5 %	1.00574712644 %	1.5350877193 %	0.0 %
df::program_options_lite::Option<bool>::setDefault	455	364	91	1	3	10	1	0	7	453	361	74	1.53846153846 %	0.21978021978 %	2.85714285714 %	0.879120879121 %	0.21978021978 %	1.53846153846 %
TEncBinCABACCounter::~TEncBinCABACCounter	455	105	175	0	0	0	0	0	0	455	105	175	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
0x00019b28	454	454	0	12	0	0	1	0	0	441	454	0	0 %	0 %	0 %	0 %	0 %	0 %
0x001366b7	442	442	0	0	0	0	0	0	0	442	442	0	0 %	0 %	0 %	0 %	0 %	0 %
std::ostream::put	441	207	108	7	0	0	5	0	0	429	207	108	0.925925925926 %	1.5873015873 %	0.0 %	0.661375661376 %	1.13378684807 %	0.0 %
TComOutputBitstream::TComOutputBitstream	440	110	220	22	0	5	4	0	0	414	110	215	3.50649350649 %	5.0 %	1.51515151515 %	0.519480519481 %	0.909090909091 %	0.0 %
TComSlice::setList1IdxToList0Idx	435	254	53	4	0	3	2	0	0	429	254	50	0.943396226415 %	0.919540229885 %	0.977198697068 %	0.269541778976 %	0.459770114943 %	0.0 %
fclose@@GLIBC_2.1	430	135	100	26	19	0	18	5	0	386	111	100	6.76691729323 %	6.04651162791 %	8.08510638298 %	3.45864661654 %	4.18604651163 %	2.12765957447 %
TComPicYuv::~TComPicYuv	422	137	183	11	0	1	4	0	0	407	137	182	1.61725067385 %	2.60663507109 %	0.3125 %	0.539083557951 %	0.947867298578 %	0.0 %
std::__cxx11::numpunct<char>::_M_initialize_numpunct	415	138	76	7	5	1	7	3	1	401	130	74	2.06677265501 %	1.68674698795 %	2.80373831776 %	1.74880763116 %	1.68674698795 %	1.8691588785 %
std::numpunct<char>::_M_initialize_numpunct	415	138	76	7	1	0	7	0	0	401	137	76	1.27186009539 %	1.68674698795 %	0.467289719626 %	1.11287758347 %	1.68674698795 %	0.0 %
TEncGOP::getNalUnitType	413	154	28	13	20	0	7	3	0	393	131	28	5.54621848739 %	3.14769975787 %	10.989010989 %	1.68067226891 %	1.69491525424 %	1.64835164835 %
std::num_get<char,	411	178	156	7	1	0	3	0	0	401	177	156	1.07382550336 %	1.70316301703 %	0.299401197605 %	0.402684563758 %	0.729927007299 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<unsigned	408	104	106	4	15	0	4	0	0	400	89	106	3.07443365696 %	0.980392156863 %	7.14285714286 %	0.647249190939 %	0.980392156863 %	0.0 %
df::program_options_lite::Option<std::string>::~Option	408	102	102	5	11	0	5	0	0	398	91	102	2.61437908497 %	1.22549019608 %	5.39215686275 %	0.816993464052 %	1.22549019608 %	0.0 %
TEncBinCABAC::TEncBinCABAC	407	74	222	4	0	22	2	0	20	401	74	180	3.69843527738 %	0.982800982801 %	7.43243243243 %	3.12944523471 %	0.4914004914 %	6.75675675676 %
round_and_return	398	94	84	28	0	4	10	0	2	360	94	78	5.55555555556 %	7.0351758794 %	2.24719101124 %	2.08333333333 %	2.51256281407 %	1.12359550562 %
std::basic_filebuf<char,	397	66	261	35	21	8	10	0	0	352	45	253	8.83977900552 %	8.8161209068 %	8.86850152905 %	1.38121546961 %	2.51889168766 %	0.0 %
TComSlice::setRefPOCList	390	171	55	15	0	9	9	0	9	366	171	37	3.8961038961 %	3.84615384615 %	3.98230088496 %	2.92207792208 %	2.30769230769 %	3.98230088496 %
TEncSlice::xDetermineStartAndBoundingCtuTsAddr	390	165	180	25	5	0	18	0	0	347	160	180	4.08163265306 %	6.41025641026 %	1.44927536232 %	2.44897959184 %	4.61538461538 %	0.0 %
std::basic_filebuf<char,	390	116	167	27	13	2	14	1	1	349	102	164	6.24071322437 %	6.92307692308 %	5.30035335689 %	2.37741456166 %	3.58974358974 %	0.706713780919 %
TEncGOP::xGetBuffer	388	196	60	15	90	13	7	13	0	366	93	47	18.3229813665 %	3.86597938144 %	40.234375 %	3.10559006211 %	1.80412371134 %	5.078125 %
writeNalUnitHeader	388	82	258	27	1	0	8	0	0	353	81	258	3.84615384615 %	6.9587628866 %	0.294117647059 %	1.0989010989 %	2.0618556701 %	0.0 %
0x000a0c00	382	142	181	34	18	8	34	0	6	314	124	167	8.51063829787 %	8.90052356021 %	8.04953560372 %	5.67375886525 %	8.90052356021 %	1.85758513932 %
std::istream&	378	134	144	18	0	0	5	0	0	355	134	144	2.74390243902 %	4.7619047619 %	0.0 %	0.762195121951 %	1.32275132275 %	0.0 %
ptmalloc_init.part.7	376	120	18	7	54	4	7	2	2	362	64	12	12.6459143969 %	1.86170212766 %	42.0289855072 %	2.14007782101 %	1.86170212766 %	2.89855072464 %
_GLOBAL__sub_I_Debug.cpp	363	102	201	22	5	1	22	0	0	319	97	200	4.2042042042 %	6.06060606061 %	1.9801980198 %	3.3033033033 %	6.06060606061 %	0.0 %
__gnu_cxx::stdio_sync_filebuf<char,	361	149	149	7	4	1	3	0	0	351	145	148	1.82094081942 %	1.93905817175 %	1.67785234899 %	0.455235204856 %	0.831024930748 %	0.0 %
log10	361	57	76	12	0	14	10	0	0	339	57	62	5.26315789474 %	3.32409972299 %	10.5263157895 %	2.02429149798 %	2.77008310249 %	0.0 %
TEncSlice::calculateBoundingCtuTsAddrForSlice	360	170	80	10	0	2	6	0	0	344	170	78	1.96721311475 %	2.77777777778 %	0.8 %	0.983606557377 %	1.66666666667 %	0.0 %
indentNewLines	360	102	132	5	1	0	5	0	0	350	101	132	1.0101010101 %	1.38888888889 %	0.42735042735 %	0.841750841751 %	1.38888888889 %	0.0 %
__log10_finite	355	74	19	12	16	0	10	2	0	333	56	19	6.25 %	3.38028169014 %	17.2043010753 %	2.67857142857 %	2.81690140845 %	2.15053763441 %
lineWrap	354	128	115	7	1	0	7	0	0	340	127	115	1.34003350084 %	1.97740112994 %	0.411522633745 %	1.17252931323 %	1.97740112994 %	0.0 %
std::__cxx11::numpunct<wchar_t>::_M_initialize_numpunct	353	75	76	5	1	7	5	0	7	343	74	62	2.57936507937 %	1.4164305949 %	5.29801324503 %	2.38095238095 %	1.4164305949 %	4.6357615894 %
std::numpunct<wchar_t>::_M_initialize_numpunct	353	75	76	5	0	3	5	0	0	343	75	73	1.5873015873 %	1.4164305949 %	1.98675496689 %	0.992063492063 %	1.4164305949 %	0.0 %
EnvVar::~EnvVar	352	97	61	4	21	0	4	19	0	344	57	61	4.90196078431 %	1.13636363636 %	13.2911392405 %	4.50980392157 %	1.13636363636 %	12.0253164557 %
TComReferencePictureSet::getNumberOfPictures	351	351	0	6	0	0	3	0	0	342	351	0	0 %	0 %	0 %	0 %	0 %	0 %
__mpn_mul	351	144	108	22	0	5	12	0	3	317	144	100	4.4776119403 %	6.26780626781 %	1.98412698413 %	2.48756218905 %	3.4188034188 %	1.19047619048 %
_dl_allocate_tls_storage	351	10	318	3	0	39	3	0	39	345	10	240	6.18556701031 %	0.854700854701 %	11.8902439024 %	6.18556701031 %	0.854700854701 %	11.8902439024 %
df::program_options_lite::storePair	346	114	78	8	22	0	3	0	0	335	92	78	5.57620817844 %	2.31213872832 %	11.4583333333 %	0.557620817844 %	0.867052023121 %	0.0 %
_IO_file_fopen@@GLIBC_2.1	346	83	95	24	5	0	10	3	0	312	75	95	5.53435114504 %	6.93641618497 %	2.80898876404 %	2.48091603053 %	2.8901734104 %	1.68539325843 %
TAppEncTop::xGetBuffer	341	114	112	9	38	8	5	1	0	327	75	104	9.70017636684 %	2.63929618768 %	20.3539823009 %	1.0582010582 %	1.46627565982 %	0.442477876106 %
_GLOBAL__sub_I_TEncAnalyze.cpp	341	13	106	7	0	15	7	0	15	327	13	76	4.78260869565 %	2.05278592375 %	12.6050420168 %	4.78260869565 %	2.05278592375 %	12.6050420168 %
__GI_memset	340	24	268	6	0	29	2	0	29	332	24	210	5.53797468354 %	1.76470588235 %	9.93150684932 %	4.90506329114 %	0.588235294118 %	9.93150684932 %
_dl_next_ld_env_entry	328	112	1	2	36	0	2	36	0	324	40	1	8.61678004535 %	0.609756097561 %	31.8584070796 %	8.61678004535 %	0.609756097561 %	31.8584070796 %
_dl_add_to_namespace_list	328	86	101	2	0	0	2	0	0	324	86	101	0.388349514563 %	0.609756097561 %	0.0 %	0.388349514563 %	0.609756097561 %	0.0 %
std::basic_filebuf<char,	327	106	156	21	13	8	7	0	0	299	93	148	7.13073005093 %	6.42201834862 %	8.01526717557 %	1.18845500849 %	2.14067278287 %	0.0 %
std::vector<int,	326	92	81	31	7	0	16	0	0	279	85	81	7.61523046092 %	9.50920245399 %	4.04624277457 %	3.20641282565 %	4.90797546012 %	0.0 %
TComOutputBitstream::writeAlignZero	325	111	97	12	0	2	4	0	0	309	111	95	2.62664165103 %	3.69230769231 %	0.961538461538 %	0.750469043152 %	1.23076923077 %	0.0 %
std::locale::facet::_S_get_c_locale	323	101	61	6	3	0	2	0	0	315	98	61	1.85567010309 %	1.85758513932 %	1.85185185185 %	0.412371134021 %	0.61919504644 %	0.0 %
TAppEncTop::xWriteOutput	318	122	118	14	47	5	14	9	1	290	66	112	11.8279569892 %	4.40251572327 %	21.6666666667 %	4.30107526882 %	4.40251572327 %	4.16666666667 %
TComPrediction::initTempBuff	314	42	155	8	2	0	8	0	0	298	40	155	1.95694716243 %	2.54777070064 %	1.0152284264 %	1.56555772994 %	2.54777070064 %	0.0 %
df::program_options_lite::Option<double>::parse	304	90	152	22	6	0	11	0	0	271	84	152	5.12820512821 %	7.23684210526 %	2.47933884298 %	2.01465201465 %	3.61842105263 %	0.0 %
TEncTop::encode	299	105	106	25	53	12	20	5	0	254	47	94	17.6470588235 %	8.36120401338 %	30.8056872038 %	4.90196078431 %	6.6889632107 %	2.36966824645 %
TComSPS::TComSPS	296	7	179	20	1	22	20	0	22	256	6	135	8.92116182573 %	6.75675675676 %	12.3655913978 %	8.71369294606 %	6.75675675676 %	11.8279569892 %
std::ctype<wchar_t>::_M_convert_to_wmask	293	70	56	9	1	0	9	0	0	275	69	56	2.38663484487 %	3.07167235495 %	0.793650793651 %	2.14797136038 %	3.07167235495 %	0.0 %
TComSlice::xGetRefPic	290	200	30	8	39	0	4	0	0	278	161	30	9.03846153846 %	2.75862068966 %	16.9565217391 %	0.769230769231 %	1.37931034483 %	0.0 %
void	286	110	68	26	13	2	5	2	0	255	95	66	8.83620689655 %	9.09090909091 %	8.42696629213 %	1.50862068966 %	1.74825174825 %	1.12359550562 %
std::string::find_first_not_of	278	129	36	5	0	0	2	0	0	271	129	36	1.12866817156 %	1.79856115108 %	0.0 %	0.451467268623 %	0.719424460432 %	0.0 %
_IO_file_close_it@@GLIBC_2.1	275	60	120	14	8	0	10	4	0	251	48	120	4.83516483516 %	5.09090909091 %	4.44444444444 %	3.07692307692 %	3.63636363636 %	2.22222222222 %
rtld_lock_default_lock_recursive	273	182	91	2	0	5	2	0	2	269	182	84	1.28205128205 %	0.732600732601 %	1.8315018315 %	0.732600732601 %	0.732600732601 %	0.732600732601 %
rtld_lock_default_unlock_recursive	273	182	91	0	0	1	0	0	0	273	182	90	0.18315018315 %	0.0 %	0.3663003663 %	0.0 %	0.0 %	0.0 %
TVideoIOYuv::ColourSpaceConvert	270	65	70	8	15	0	6	0	0	256	50	70	5.67901234568 %	2.96296296296 %	11.1111111111 %	1.48148148148 %	2.22222222222 %	0.0 %
TEncTop::xInitPPS	270	58	54	17	8	5	17	0	0	236	50	49	7.85340314136 %	6.2962962963 %	11.6071428571 %	4.4502617801 %	6.2962962963 %	0.0 %
df::program_options_lite::parseConfigFile	268	92	128	26	20	2	12	0	0	230	72	126	9.83606557377 %	9.70149253731 %	10.0 %	2.45901639344 %	4.4776119403 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<unsigned	266	78	62	4	10	0	3	0	0	259	68	62	3.44827586207 %	1.5037593985 %	7.14285714286 %	0.738916256158 %	1.12781954887 %	0.0 %
std::string::_S_construct	262	74	104	2	0	0	2	0	0	258	74	104	0.454545454545 %	0.763358778626 %	0.0 %	0.454545454545 %	0.763358778626 %	0.0 %
df::program_options_lite::Options::addOptions	260	195	65	2	0	2	1	0	0	257	195	63	0.769230769231 %	0.769230769231 %	0.769230769231 %	0.192307692308 %	0.384615384615 %	0.0 %
TEncBinCABAC::~TEncBinCABAC	259	74	74	2	0	1	1	0	0	256	74	73	0.737100737101 %	0.772200772201 %	0.675675675676 %	0.2457002457 %	0.3861003861 %	0.0 %
